Sequence;Service_Level;Inquiry_type;piority;Time_opened;Time_closed;Duration
2543;Estandar;Falla;baja;2023-07-08 19:21:40.662524;2023-07-08 19:22:15.132494;34.46997
2544;Estandar;Queja;alta;2023-07-08 19:30:48.125034;2023-07-08 19:37:11.356003;383.230969
2545;Urgente;Informacion;alta;2023-07-08 19:35:32.676572;2023-07-08 19:45:15.549624;582.873052
2546;Estandar;Informacion;media;2023-07-08 19:39:03.922570;2023-07-08 19:49:52.895645;648.973075
2547;Normal;Queja;alta;2023-07-08 19:39:11.140092;2023-07-08 19:55:23.008671;971.868579
2548;Estandar;Falla;alta;2023-07-08 19:40:27.605576;2023-07-08 19:41:04.247596;36.64202
2549;Estandar;Queja;baja;2023-07-08 19:41:15.112755;2023-07-08 19:45:10.034975;234.92222
2550;Urgente;Falla;baja;2023-07-08 19:41:52.492813;2023-07-08 19:47:29.017754;336.524941
2551;Estandar;Queja;media;2023-07-08 19:46:11.271279;2023-07-08 20:04:30.827300;1099.556021
2552;Estandar;Queja;media;2023-07-08 19:48:05.916628;2023-07-08 19:51:13.082075;187.165447
2553;Urgente;Queja;alta;2023-07-08 19:56:56.543932;2023-07-08 20:03:41.676432;405.1325
2554;Normal;Facturacion;media;2023-07-08 20:05:19.049039;2023-07-08 20:12:08.606939;409.5579
2555;Urgente;Informacion;alta;2023-07-08 20:10:11.198974;2023-07-08 20:13:19.952867;188.753893
2556;Urgente;Informacion;media;2023-07-08 20:27:18.302299;2023-07-08 20:27:44.277733;25.975434
2557;Normal;Informacion;baja;2023-07-08 20:29:19.682858;2023-07-08 20:30:58.616995;98.934137
2558;Normal;Facturacion;media;2023-07-08 20:30:30.229749;2023-07-08 20:33:12.810583;162.580834
2559;Urgente;Falla;baja;2023-07-08 20:30:41.497985;2023-07-08 20:34:11.102682;209.604697
2560;Urgente;Facturacion;media;2023-07-08 20:34:30.439741;2023-07-08 20:34:32.202103;1.762362
2561;Urgente;Falla;baja;2023-07-08 20:41:27.841494;2023-07-08 20:42:39.759363;71.917869
2562;Normal;Queja;media;2023-07-08 20:42:27.381490;2023-07-08 20:47:16.073974;288.692484
2563;Normal;Facturacion;baja;2023-07-08 20:51:52.294583;2023-07-08 20:52:54.076065;61.781482
2564;Normal;Falla;alta;2023-07-08 20:56:58.521269;2023-07-08 21:01:42.499510;283.978241
2565;Urgente;Facturacion;baja;2023-07-08 21:31:34.765129;2023-07-08 21:38:06.761821;391.996692
2566;Normal;Falla;alta;2023-07-08 21:32:07.557060;2023-07-08 21:37:52.484862;344.927802
2567;Estandar;Falla;baja;2023-07-08 21:40:45.312208;2023-07-08 21:46:30.040126;344.727918
2568;Urgente;Facturacion;media;2023-07-08 21:45:57.600769;2023-07-08 21:49:16.137863;198.537094
2569;Estandar;Falla;alta;2023-07-08 21:50:16.085077;2023-07-08 21:57:27.870392;431.785315
2570;Urgente;Queja;baja;2023-07-08 21:55:28.393546;2023-07-08 22:00:23.253162;294.859616
2571;Urgente;Facturacion;baja;2023-07-08 21:58:57.758695;2023-07-08 22:01:39.305141;161.546446
2572;Normal;Informacion;media;2023-07-08 22:04:31.371129;2023-07-08 22:13:55.294495;563.923366
2573;Urgente;Informacion;alta;2023-07-08 22:17:07.293383;2023-07-08 22:25:15.335542;488.042159
2574;Normal;Facturacion;alta;2023-07-08 22:19:42.545148;2023-07-08 22:21:00.971881;78.426733
2575;Normal;Queja;alta;2023-07-08 22:28:57.259765;2023-07-08 22:34:24.339795;327.08003
2576;Normal;Facturacion;baja;2023-07-08 22:30:41.785156;2023-07-08 22:32:09.367433;87.582277
2577;Normal;Queja;media;2023-07-08 22:37:44.952181;2023-07-08 22:46:08.341603;503.389422
2578;Normal;Facturacion;alta;2023-07-08 22:41:37.421273;2023-07-08 22:55:09.704483;812.28321
2579;Estandar;Informacion;media;2023-07-08 22:47:10.163401;2023-07-08 22:53:12.845715;362.682314
2580;Estandar;Falla;media;2023-07-08 22:49:52.826420;2023-07-08 22:50:51.112461;58.286041
2581;Urgente;Falla;media;2023-07-08 22:50:20.569315;2023-07-08 22:51:20.891115;60.3218
2582;Urgente;Facturacion;alta;2023-07-08 22:53:58.742411;2023-07-08 22:59:17.816913;319.074502
2583;Urgente;Falla;alta;2023-07-08 23:00:31.363125;2023-07-08 23:02:15.314632;103.951507
2584;Estandar;Falla;baja;2023-07-08 23:15:35.423258;2023-07-08 23:17:26.665764;111.242506
2585;Estandar;Queja;alta;2023-07-08 23:16:56.007180;2023-07-08 23:31:08.637169;852.629989
2586;Estandar;Informacion;alta;2023-07-08 23:18:02.234607;2023-07-08 23:27:20.685740;558.451133
2587;Normal;Queja;baja;2023-07-08 23:30:21.174492;2023-07-08 23:36:40.462711;379.288219
2588;Normal;Falla;alta;2023-07-08 23:33:53.197322;2023-07-08 23:33:53.729065;0.531743
2589;Estandar;Falla;baja;2023-07-08 23:34:59.411372;2023-07-08 23:38:41.063402;221.65203
2590;Urgente;Facturacion;alta;2023-07-08 23:37:40.662442;2023-07-08 23:44:01.764404;381.101962
2591;Urgente;Falla;media;2023-07-08 23:44:41.522030;2023-07-08 23:50:17.573233;336.051203
2592;Urgente;Falla;baja;2023-07-08 23:51:22.311614;2023-07-08 23:54:29.972367;187.660753
2593;Normal;Facturacion;baja;2023-07-08 23:53:13.498136;2023-07-08 23:55:01.528523;108.030387
2594;Estandar;Queja;baja;2023-07-08 23:57:00.919144;2023-07-08 23:58:01.635552;60.716408
2595;Urgente;Informacion;baja;2023-07-09 00:15:47.819374;2023-07-09 00:18:24.116536;156.297162
2596;Estandar;Falla;media;2023-07-09 00:38:44.911027;2023-07-09 00:44:31.587116;346.676089
2597;Urgente;Informacion;alta;2023-07-09 00:42:24.036855;2023-07-09 00:44:59.585090;155.548235
2598;Urgente;Falla;baja;2023-07-09 00:46:14.871064;2023-07-09 00:52:34.366822;379.495758
2599;Urgente;Queja;alta;2023-07-09 01:06:15.338533;2023-07-09 01:14:14.286996;478.948463
2600;Normal;Falla;alta;2023-07-09 01:08:05.060681;2023-07-09 01:12:38.169753;273.109072
2601;Urgente;Facturacion;alta;2023-07-09 01:09:25.083976;2023-07-09 01:13:14.493526;229.40955
2602;Urgente;Queja;media;2023-07-09 01:12:38.190308;2023-07-09 01:18:16.890062;338.699754
2603;Normal;Queja;alta;2023-07-09 01:13:24.295741;2023-07-09 01:17:25.344155;241.048414
2604;Normal;Falla;alta;2023-07-09 01:19:32.844781;2023-07-09 01:25:19.263203;346.418422
2605;Urgente;Falla;media;2023-07-09 01:24:01.370648;2023-07-09 01:28:13.145722;251.775074
2606;Normal;Queja;media;2023-07-09 01:28:07.559135;2023-07-09 01:30:10.304457;122.745322
2607;Normal;Informacion;baja;2023-07-09 01:42:14.958427;2023-07-09 01:47:11.938595;296.980168
2608;Urgente;Informacion;baja;2023-07-09 01:43:00.334769;2023-07-09 01:45:57.977748;177.642979
2609;Urgente;Queja;baja;2023-07-09 01:47:26.237397;2023-07-09 01:54:50.023288;443.785891
2610;Estandar;Facturacion;media;2023-07-09 01:53:05.475344;2023-07-09 01:54:20.399184;74.92384
2611;Estandar;Facturacion;media;2023-07-09 01:55:34.463351;2023-07-09 02:03:29.045422;474.582071
2612;Estandar;Queja;media;2023-07-09 01:56:33.503406;2023-07-09 01:59:55.999748;202.496342
2613;Urgente;Informacion;baja;2023-07-09 02:02:40.740138;2023-07-09 02:07:43.218601;302.478463
2614;Estandar;Informacion;alta;2023-07-09 02:33:54.016954;2023-07-09 02:37:56.348533;242.331579
2615;Estandar;Falla;alta;2023-07-09 02:47:06.315995;2023-07-09 02:49:49.042491;162.726496
2616;Estandar;Informacion;baja;2023-07-09 02:54:07.092950;2023-07-09 02:55:02.781174;55.688224
2617;Estandar;Falla;media;2023-07-09 02:58:21.408132;2023-07-09 02:59:35.301186;73.893054
2618;Urgente;Queja;baja;2023-07-09 03:00:07.009707;2023-07-09 03:07:43.030819;456.021112
2619;Normal;Facturacion;media;2023-07-09 03:03:48.816516;2023-07-09 03:11:03.195970;434.379454
2620;Normal;Informacion;alta;2023-07-09 03:11:18.092463;2023-07-09 03:23:06.896062;708.803599
2621;Normal;Queja;alta;2023-07-09 03:12:01.686937;2023-07-09 03:12:05.262645;3.575708
2622;Estandar;Queja;alta;2023-07-09 03:23:08.486945;2023-07-09 03:36:40.034445;811.5475
2623;Urgente;Facturacion;baja;2023-07-09 03:28:07.426955;2023-07-09 03:29:51.798353;104.371398
2624;Normal;Falla;alta;2023-07-09 03:29:30.969484;2023-07-09 03:30:15.364019;44.394535
2625;Urgente;Facturacion;baja;2023-07-09 03:29:45.608594;2023-07-09 03:50:47.459626;1261.851032
2626;Estandar;Informacion;alta;2023-07-09 03:33:51.400637;2023-07-09 03:41:42.179292;470.778655
2627;Normal;Facturacion;baja;2023-07-09 03:34:53.810889;2023-07-09 03:40:37.059063;343.248174
2628;Normal;Falla;alta;2023-07-09 03:35:20.220272;2023-07-09 03:47:45.281710;745.061438
2629;Normal;Informacion;alta;2023-07-09 03:36:00.362922;2023-07-09 03:37:08.432462;68.06954
2630;Estandar;Queja;baja;2023-07-09 03:40:50.582748;2023-07-09 03:47:16.371336;385.788588
2631;Normal;Informacion;alta;2023-07-09 03:40:55.059088;2023-07-09 03:43:25.109092;150.050004
2632;Normal;Queja;alta;2023-07-09 03:41:29.406801;2023-07-09 03:43:56.842005;147.435204
2633;Urgente;Informacion;baja;2023-07-09 03:47:50.560891;2023-07-09 03:49:55.846813;125.285922
2634;Estandar;Informacion;media;2023-07-09 03:48:29.552933;2023-07-09 03:53:25.635112;296.082179
2635;Estandar;Facturacion;alta;2023-07-09 03:48:32.841848;2023-07-09 03:48:50.424844;17.582996
2636;Estandar;Falla;media;2023-07-09 03:50:05.794467;2023-07-09 03:51:13.957572;68.163105
2637;Normal;Informacion;media;2023-07-09 03:59:00.169005;2023-07-09 03:59:20.494648;20.325643
2638;Estandar;Queja;media;2023-07-09 04:01:16.704734;2023-07-09 04:03:05.833965;109.129231
2639;Normal;Falla;baja;2023-07-09 04:01:23.299525;2023-07-09 04:04:27.726560;184.427035
2640;Estandar;Informacion;media;2023-07-09 04:14:08.032000;2023-07-09 04:16:38.497908;150.465908
2641;Normal;Facturacion;alta;2023-07-09 04:18:42.442094;2023-07-09 04:22:06.076521;203.634427
2642;Normal;Falla;alta;2023-07-09 04:20:09.991805;2023-07-09 04:21:38.363674;88.371869
2643;Estandar;Facturacion;alta;2023-07-09 04:24:22.532005;2023-07-09 04:32:56.499337;513.967332
2644;Normal;Falla;alta;2023-07-09 04:30:05.652472;2023-07-09 04:32:10.372501;124.720029
2645;Normal;Informacion;media;2023-07-09 04:31:39.016924;2023-07-09 04:37:19.563590;340.546666
2646;Normal;Queja;baja;2023-07-09 04:40:38.641360;2023-07-09 04:43:32.139315;173.497955
2647;Estandar;Queja;baja;2023-07-09 04:40:40.285566;2023-07-09 04:46:14.596972;334.311406
2648;Urgente;Informacion;media;2023-07-09 04:42:19.147696;2023-07-09 04:45:20.985229;181.837533
2649;Estandar;Falla;media;2023-07-09 04:44:56.282208;2023-07-09 04:51:42.654655;406.372447
2650;Normal;Falla;alta;2023-07-09 04:47:23.677329;2023-07-09 04:52:21.877580;298.200251
2651;Urgente;Facturacion;media;2023-07-09 04:58:17.518655;2023-07-09 05:07:18.772942;541.254287
2652;Urgente;Facturacion;media;2023-07-09 05:02:22.930632;2023-07-09 05:03:16.025210;53.094578
2653;Normal;Falla;media;2023-07-09 05:18:51.918849;2023-07-09 05:30:20.813305;688.894456
2654;Urgente;Informacion;media;2023-07-09 05:24:27.923636;2023-07-09 05:27:35.315501;187.391865
2655;Estandar;Queja;baja;2023-07-09 05:24:58.323324;2023-07-09 05:33:33.610290;515.286966
2656;Estandar;Facturacion;baja;2023-07-09 05:25:46.112316;2023-07-09 05:31:12.974209;326.861893
2657;Normal;Informacion;alta;2023-07-09 05:48:59.124085;2023-07-09 05:56:51.438119;472.314034
2658;Urgente;Falla;baja;2023-07-09 05:55:02.157446;2023-07-09 06:04:23.410996;561.25355
2659;Normal;Falla;baja;2023-07-09 05:58:14.014149;2023-07-09 05:59:59.356944;105.342795
2660;Normal;Facturacion;media;2023-07-09 05:58:30.793003;2023-07-09 06:01:44.774347;193.981344
2661;Normal;Informacion;media;2023-07-09 05:59:37.008415;2023-07-09 06:05:04.060890;327.052475
2662;Urgente;Falla;baja;2023-07-09 06:03:19.027077;2023-07-09 06:08:28.181625;309.154548
2663;Normal;Facturacion;media;2023-07-09 06:08:10.075732;2023-07-09 06:08:37.179700;27.103968
2664;Urgente;Queja;alta;2023-07-09 06:09:30.041552;2023-07-09 06:12:04.649508;154.607956
2665;Normal;Facturacion;alta;2023-07-09 06:12:32.031908;2023-07-09 06:16:38.009022;245.977114
2666;Normal;Informacion;media;2023-07-09 06:14:53.851559;2023-07-09 06:19:43.127778;289.276219
2667;Urgente;Facturacion;alta;2023-07-09 06:16:00.916923;2023-07-09 06:27:57.500291;716.583368
2668;Normal;Queja;alta;2023-07-09 06:24:00.673444;2023-07-09 06:24:19.942971;19.269527
2669;Estandar;Falla;alta;2023-07-09 06:25:09.747097;2023-07-09 06:35:04.339185;594.592088
2670;Estandar;Falla;alta;2023-07-09 06:27:49.844788;2023-07-09 06:27:58.383978;8.53919
2671;Estandar;Informacion;baja;2023-07-09 06:29:14.777976;2023-07-09 06:36:03.838842;409.060866
2672;Estandar;Falla;alta;2023-07-09 06:32:14.307436;2023-07-09 06:32:58.956070;44.648634
2673;Urgente;Queja;media;2023-07-09 06:38:00.648226;2023-07-09 06:43:32.198721;331.550495
2674;Urgente;Facturacion;baja;2023-07-09 06:38:49.733461;2023-07-09 06:39:56.131748;66.398287
2675;Estandar;Falla;baja;2023-07-09 06:42:28.023276;2023-07-09 06:47:51.903698;323.880422
2676;Normal;Informacion;media;2023-07-09 06:46:18.396852;2023-07-09 06:46:30.517681;12.120829
2677;Normal;Facturacion;alta;2023-07-09 06:51:08.446942;2023-07-09 06:54:04.682080;176.235138
2678;Normal;Falla;baja;2023-07-09 06:52:37.492780;2023-07-09 06:54:24.171550;106.67877
2679;Normal;Informacion;media;2023-07-09 06:53:01.196761;2023-07-09 07:00:46.442369;465.245608
2680;Urgente;Queja;media;2023-07-09 06:59:39.088307;2023-07-09 07:06:10.554650;391.466343
2681;Normal;Facturacion;media;2023-07-09 07:00:12.066277;2023-07-09 07:01:04.232599;52.166322
2682;Normal;Falla;baja;2023-07-09 07:01:50.737528;2023-07-09 07:11:11.659444;560.921916
2683;Normal;Queja;alta;2023-07-09 07:04:23.105615;2023-07-09 07:14:04.324651;581.219036
2684;Estandar;Queja;baja;2023-07-09 07:07:35.993781;2023-07-09 07:07:41.769437;5.775656
2685;Urgente;Queja;media;2023-07-09 07:20:23.534569;2023-07-09 07:24:21.814098;238.279529
2686;Estandar;Queja;baja;2023-07-09 07:25:32.833855;2023-07-09 07:33:27.139689;474.305834
2687;Estandar;Informacion;alta;2023-07-09 07:25:57.514386;2023-07-09 07:27:35.641780;98.127394
2688;Estandar;Falla;baja;2023-07-09 07:32:34.245374;2023-07-09 07:34:12.166977;97.921603
2689;Normal;Queja;alta;2023-07-09 07:36:07.219238;2023-07-09 07:47:13.729387;666.510149
2690;Normal;Falla;media;2023-07-09 07:38:57.899448;2023-07-09 07:55:55.721901;1017.822453
2691;Urgente;Falla;alta;2023-07-09 07:41:05.067298;2023-07-09 07:44:32.969409;207.902111
2692;Urgente;Informacion;alta;2023-07-09 07:46:08.530750;2023-07-09 07:50:03.595881;235.065131
2693;Normal;Falla;media;2023-07-09 07:49:24.173154;2023-07-09 07:56:37.589002;433.415848
2694;Normal;Queja;alta;2023-07-09 07:57:14.772288;2023-07-09 08:04:25.329977;430.557689
2695;Urgente;Informacion;media;2023-07-09 07:58:14.689053;2023-07-09 07:58:51.893854;37.204801
2696;Estandar;Facturacion;alta;2023-07-09 08:07:47.543284;2023-07-09 08:08:36.829984;49.2867
2697;Normal;Falla;baja;2023-07-09 08:09:29.348980;2023-07-09 08:09:49.046802;19.697822
2698;Estandar;Falla;alta;2023-07-09 08:14:24.353324;2023-07-09 08:19:30.157318;305.803994
2699;Estandar;Queja;baja;2023-07-09 08:24:02.701201;2023-07-09 08:27:59.029233;236.328032
2700;Urgente;Informacion;baja;2023-07-09 08:28:48.118224;2023-07-09 08:30:45.537010;117.418786
2701;Normal;Falla;alta;2023-07-09 08:33:54.553262;2023-07-09 08:39:52.845163;358.291901
2702;Estandar;Falla;baja;2023-07-09 08:34:52.768020;2023-07-09 08:36:31.649187;98.881167
2703;Urgente;Informacion;baja;2023-07-09 08:37:41.682635;2023-07-09 08:38:28.435670;46.753035
2704;Urgente;Informacion;baja;2023-07-09 08:40:21.772912;2023-07-09 08:50:41.294810;619.521898
2705;Normal;Queja;baja;2023-07-09 08:41:03.088325;2023-07-09 08:43:31.563854;148.475529
2706;Urgente;Queja;media;2023-07-09 08:43:24.877303;2023-07-09 08:52:42.871208;557.993905
2707;Urgente;Falla;baja;2023-07-09 08:45:01.793151;2023-07-09 08:45:25.423529;23.630378
2708;Normal;Queja;media;2023-07-09 08:45:44.501442;2023-07-09 08:46:58.517470;74.016028
2709;Normal;Queja;baja;2023-07-09 08:50:00.319989;2023-07-09 08:58:42.732774;522.412785
2710;Urgente;Informacion;media;2023-07-09 09:04:50.229433;2023-07-09 09:07:41.975312;171.745879
2711;Estandar;Queja;media;2023-07-09 09:05:13.189098;2023-07-09 09:08:23.493333;190.304235
2712;Urgente;Informacion;baja;2023-07-09 09:07:06.000031;2023-07-09 09:09:20.460144;134.460113
2713;Normal;Facturacion;media;2023-07-09 09:15:36.278987;2023-07-09 09:23:22.655969;466.376982
2714;Urgente;Facturacion;alta;2023-07-09 09:17:28.045921;2023-07-09 09:20:57.033075;208.987154
2715;Normal;Queja;baja;2023-07-09 09:19:16.632719;2023-07-09 09:24:21.631573;304.998854
2716;Urgente;Facturacion;media;2023-07-09 09:20:22.546310;2023-07-09 09:33:19.920967;777.374657
2717;Normal;Facturacion;alta;2023-07-09 09:22:49.474621;2023-07-09 09:29:36.095849;406.621228
2718;Urgente;Queja;alta;2023-07-09 09:24:22.095725;2023-07-09 09:24:57.657078;35.561353
2719;Urgente;Falla;baja;2023-07-09 09:41:11.549591;2023-07-09 09:49:27.471315;495.921724
2720;Estandar;Falla;media;2023-07-09 09:43:31.185841;2023-07-09 09:46:34.533388;183.347547
2721;Urgente;Informacion;baja;2023-07-09 09:44:45.831624;2023-07-09 09:53:14.095466;508.263842
2722;Estandar;Facturacion;baja;2023-07-09 09:45:30.638159;2023-07-09 09:48:31.437738;180.799579
2723;Urgente;Queja;baja;2023-07-09 09:48:36.504056;2023-07-09 09:49:25.836462;49.332406
2724;Normal;Informacion;baja;2023-07-09 09:53:29.240629;2023-07-09 09:59:09.687468;340.446839
2725;Urgente;Informacion;media;2023-07-09 09:56:37.813857;2023-07-09 09:57:44.340249;66.526392
2726;Estandar;Facturacion;media;2023-07-09 09:57:47.685714;2023-07-09 10:04:10.017938;382.332224
2727;Normal;Falla;alta;2023-07-09 09:59:37.884362;2023-07-09 10:01:03.490205;85.605843
2728;Normal;Falla;media;2023-07-09 10:01:15.500134;2023-07-09 10:03:56.384001;160.883867
2729;Estandar;Queja;media;2023-07-09 10:08:03.142027;2023-07-09 10:16:40.731041;517.589014
2730;Estandar;Falla;alta;2023-07-09 10:09:29.855619;2023-07-09 10:14:04.497397;274.641778
2731;Normal;Falla;alta;2023-07-09 10:13:10.848032;2023-07-09 10:18:43.745478;332.897446
2732;Normal;Informacion;media;2023-07-09 10:17:31.049824;2023-07-09 10:29:19.995939;708.946115
2733;Estandar;Queja;alta;2023-07-09 10:22:00.866070;2023-07-09 10:22:45.055049;44.188979
2734;Estandar;Facturacion;alta;2023-07-09 10:30:24.081041;2023-07-09 10:31:38.534318;74.453277
2735;Urgente;Queja;baja;2023-07-09 10:31:13.742590;2023-07-09 10:35:35.234963;261.492373
2736;Estandar;Queja;baja;2023-07-09 10:31:56.110009;2023-07-09 10:34:55.186680;179.076671
2737;Normal;Facturacion;alta;2023-07-09 10:33:42.240170;2023-07-09 10:37:19.580256;217.340086
2738;Estandar;Falla;baja;2023-07-09 10:41:37.487673;2023-07-09 10:42:27.540152;50.052479
2739;Urgente;Informacion;alta;2023-07-09 10:46:39.976372;2023-07-09 10:49:11.434783;151.458411
2740;Estandar;Queja;alta;2023-07-09 10:51:42.683062;2023-07-09 10:55:08.398746;205.715684
2741;Urgente;Queja;media;2023-07-09 10:53:08.007199;2023-07-09 10:53:54.873914;46.866715
2742;Normal;Queja;media;2023-07-09 10:55:57.684483;2023-07-09 10:55:58.624764;0.940281
2743;Urgente;Falla;media;2023-07-09 10:57:48.653393;2023-07-09 10:59:08.047503;79.39411
2744;Estandar;Informacion;alta;2023-07-09 11:02:30.659953;2023-07-09 11:06:38.236530;247.576577
2745;Normal;Informacion;baja;2023-07-09 11:05:19.282819;2023-07-09 11:07:08.299297;109.016478
2746;Normal;Queja;media;2023-07-09 11:07:13.283021;2023-07-09 11:17:21.086599;607.803578
2747;Estandar;Queja;alta;2023-07-09 11:14:06.606310;2023-07-09 11:16:02.255636;115.649326
2748;Urgente;Facturacion;baja;2023-07-09 11:15:50.261958;2023-07-09 11:22:43.549602;413.287644
2749;Urgente;Informacion;baja;2023-07-09 11:22:40.245009;2023-07-09 11:25:18.101392;157.856383
2750;Urgente;Queja;alta;2023-07-09 11:27:55.437937;2023-07-09 11:32:29.643004;274.205067
2751;Estandar;Informacion;media;2023-07-09 11:30:33.513567;2023-07-09 11:32:56.630073;143.116506
2752;Urgente;Falla;alta;2023-07-09 11:30:41.324968;2023-07-09 11:35:22.078871;280.753903
2753;Normal;Informacion;alta;2023-07-09 11:40:03.337140;2023-07-09 11:46:53.833751;410.496611
2754;Urgente;Falla;media;2023-07-09 11:42:29.192183;2023-07-09 11:50:09.002943;459.81076
2755;Estandar;Facturacion;baja;2023-07-09 11:45:14.843228;2023-07-09 11:55:47.063751;632.220523
2756;Estandar;Falla;media;2023-07-09 11:46:11.777586;2023-07-09 11:51:21.649930;309.872344
2757;Estandar;Falla;alta;2023-07-09 11:53:31.040456;2023-07-09 12:08:35.767633;904.727177
2758;Normal;Falla;alta;2023-07-09 11:56:21.569423;2023-07-09 11:57:50.625386;89.055963
2759;Normal;Informacion;media;2023-07-09 11:58:41.021414;2023-07-09 12:00:56.870321;135.848907
2760;Estandar;Facturacion;baja;2023-07-09 12:01:06.520126;2023-07-09 12:12:16.920293;670.400167
2761;Estandar;Informacion;alta;2023-07-09 12:04:42.284664;2023-07-09 12:05:02.679837;20.395173
2762;Estandar;Informacion;alta;2023-07-09 12:04:51.667838;2023-07-09 12:16:39.932309;708.264471
2763;Estandar;Facturacion;media;2023-07-09 12:25:16.210060;2023-07-09 12:32:46.695327;450.485267
2764;Estandar;Informacion;alta;2023-07-09 12:32:41.436346;2023-07-09 12:35:41.858040;180.421694
